id,speechiness_log,instrumentalness_log,loudness_winsorized,mode,duration_log
5unjgc6VkA0TqDfxZiOBYy,-1.0071530663124364,1.120463856351276,-0.1425396955081547,0.8905989922398552,0.2154239388748249
0uYQzkuCFewRsriDK7oDIz,1.2289150558267694,-0.8260428606469739,-0.3660346910602425,0.8905989922398552,0.8925474049759989
6tdVKcaTZcwqgkgp7jjXtn,0.0060197827298287,0.509488917657641,-0.6570832587142321,0.8905989922398552,1.6930027583927014
0YdkJGudAjIDu5tlMfhBnE,-0.8103045590521896,-0.8260428606469739,2.013808206492285,-1.1228398063700944,-0.147914914438908
57bJOau4bkqPaxuu1WboLk,0.0218532446705551,0.8959872692261494,-0.6214124472772465,-1.1228398063700944,0.3072598145733209
2caW9Zl9RpFeDymyQi0FxO,-0.8527857642173879,0.3290535263285236,-0.9203527873730478,0.8905989922398552,-0.3828183620359063
4WJhFcIQrQnVR1Wkb5RYD9,-1.2350668371251503,-0.8260428606469739,-0.7195860964533755,0.8905989922398552,-0.0429692025180469
2Xn9rhZS5DHQP2wjUmEeHr,-0.0530977307695105,0.1486035519698343,-2.0567680189938327,-1.1228398063700944,0.4929788880471569
7oovNUGb7D35U7IkwMJDvi,1.4119116942417138,-0.8260428606469739,0.9796703457173708,-1.1228398063700944,0.2840533329422606
41UYUNx8nNjIkGCzOg57Kg,0.4414700453699359,-0.8260428606469739,0.144720821373766,0.8905989922398552,0.2065239774089936
274jjay5FIRP9LjhyQTMEU,1.8915056133025856,-0.3576295630589578,-1.6675458021637135,0.8905989922398552,-2.68362963109294
7rcm1I5kZ5L4nTUWJsoyDF,2.2519682714829408,-0.8260428606469739,0.5746645840036297,-1.1228398063700944,-0.0969005593080537
5NiFHJBcxFTi3gXvYdI99z,2.521296495385844,-0.8260428606469739,-0.9588646368890856,0.8905989922398552,-0.7726475174178138
1p6uToa3fmKBf8O1XiQ7KG,2.055326919653244,-0.8260428606469739,0.8994899377085708,0.8905989922398552,0.2508919065370155
0eA6A6COGwb1yyhTRCrgq2,1.5484327688370805,1.150902133639756,0.9866151054661644,0.8905989922398552,-0.7502483865201711
5awqGLNiSTNRtMtWve1bSA,-0.8725774273228606,1.3887557345808434,0.940527154405988,-1.1228398063700944,0.4407260014618622
3Uu1XMkoGYek06nWyHWMvl,-0.0783921732605524,0.6749072602287051,-0.2287178505727308,0.8905989922398552,0.9349422649411804
7LcbTFwMjW36xWTsUlXRMx,-0.821749550241869,1.495434458146491,0.2820376618612777,-1.1228398063700944,0.4474626973822758
1YXH5a44usvJyNKeMt8NMo,-0.7293972844596275,-0.8260428606469739,-0.1374889611453957,-1.1228398063700944,0.1659093567419073
1k0yZjoNO1fnSuko5vyBgY,-0.2345559966193403,-0.3708239407872012,-1.1084926423858223,0.8905989922398552,-0.3798687972909464
3jVJeAslQXRX5FEnOu0NEP,-0.1261215866345751,0.1606389809200578,-0.2959557517769604,-1.1228398063700944,0.2035977425910256
2OROqVWNgnRxyWsoELIkIW,1.957048604308307,-0.8260428606469739,0.7959498832720105,-1.1228398063700944,-3.4317561469814817
1X8uhUgBKmotpvHrsS7fEe,1.6226799975827817,-0.8260428606469739,-1.0156853984701246,0.8905989922398552,-0.8106309014947992
6LeSBOGP6B5VjOJvqmKo0C,-0.437965889400054,2.147484466108518,2.271079988095324,-1.1228398063700944,0.0551016553982742
13g2VpCkCN3DAqIRheHu9R,-0.5441545152453987,-0.0078935986883922,0.8212035550858056,-1.1228398063700944,-0.1312967984836967
55C9i2b7GBdw4ePAfvU8Un,0.6299535437804855,-0.8260428606469739,1.453808034021376,-1.1228398063700944,-0.0548802810806659
0fQaioWTs1umgusM9LGlvn,0.3293732197437221,1.66057583207016,-2.2502742792670385,0.8905989922398552,0.2878050547080203
4ouvcwYFMqlxNRyKzY6Btz,0.778912520944784,0.6860702698484727,-0.5109276330918925,0.8905989922398552,1.3644186102388265
4mULobYZVEEp5bBKib9th2,-1.07085422011278,1.3624555358309745,0.089478414281089,0.8905989922398552,0.2544278478074855
7xC71p2fnpz0ZEnTIcinew,2.9456638328370803,-0.8260428606469739,0.0538076028441031,0.8905989922398552,0.2197524615013204
5ARb5gMbuzXlovJalBA7lY,1.6769671134480055,-0.8260428606469739,1.0639544753959125,0.8905989922398552,-1.0513355141157124
2D71GSlXmaITHEbe4oRVGx,1.1508227690917223,1.2995370206030283,-0.1996761279868661,-1.1228398063700944,-0.3952337702585216
4ZcLmIbpumlFEUqShvCEm2,-0.6040130628877225,1.341022176800431,-0.5260798361801696,0.8905989922398552,1.4834169114896223
4kAIBDVkRERd8VK7Nb2YLD,-0.0039777479917435,-0.8260428606469739,1.0750029568144477,-1.1228398063700944,-1.209365005736035
4k7CXWmFMOdLIS2zcHbUC9,-0.3347807730727866,-0.8260428606469739,-0.6807585760396655,0.8905989922398552,0.3621396730179334
46c187gz2bByZOQUkv15oN,-0.9131148883820204,0.5419414168250751,-1.6564973207451783,0.8905989922398552,0.6959377626084714
5ELpgmEVGQwigF2WNBDMvd,0.8109317089374868,-0.8260428606469739,1.7653752100240747,0.8905989922398552,0.8387888297023851
320Dh0MoxeQgetpVMHLt6k,-0.2861826120541075,-0.8260428606469739,0.9559950283919376,0.8905989922398552,1.0371947931883
2NpUe3zx2fuGPjl5K41NaJ,-0.9635398675839154,-0.8260428606469739,1.4875848200723272,0.8905989922398552,1.2793504700926146
5FH0SxS87troo8kppEI1bu,-0.4044626553214262,-0.8260428606469739,0.9272689767037456,-1.1228398063700944,-0.7882458816679142
7oCkvd5vuhmMQA4uVSqluQ,0.5638028037098812,-0.8260428606469739,0.1614513789504053,0.8905989922398552,-2.910923779790817
41LWAiPflX3kymGeDf8uuF,-0.8141080596947524,-0.2804877538815782,1.2584077483621356,0.8905989922398552,0.5793847524348096
7dwLIzoexa7zE8uLsOY8pb,-1.152784189783231,-0.0625338888900692,0.4569193391718094,0.8905989922398552,0.7392399405779715
6M4nkEPZMj58acftDRTuKL,1.2213192765395218,1.1981364446045204,-0.2672297000887685,-1.1228398063700944,0.0644290751792775
4nceGFzMae98fnUCjhzbpF,-0.7545834808763245,-0.1765625716359831,0.6002339267150976,0.8905989922398552,1.2555390440718988
7c6HPZ38UQupk15PUsNnwq,-0.1597288424619121,-0.0430323791013945,0.853086315750722,-1.1228398063700944,-0.2692814565723366
72EqEemOS6xMrn3zmzL12Y,0.2902157456533571,1.9102467949237576,0.931057027475815,-1.1228398063700944,-0.1081420701670726
0un5XeY696qX6oAYgmb1oc,0.7789125209447851,-0.3722274105587013,-2.343081523182736,0.8905989922398552,-1.5606284812204612
2ov2OBFsMbP0BTBogX1pc2,-0.7365423052742163,0.0689820888161562,0.4465021995486191,-1.1228398063700944,-0.9402184813476688
1r54crxcfLK2js5We4RnU3,-0.4351398037892521,0.0988045276391727,-2.5759677279405784,0.8905989922398552,-0.5040398974916178
2tHqpacx0yWxZFQBlF6e3J,-0.481132955862583,1.1676068393022836,-2.431785045428692,-1.1228398063700944,0.3638707090367179
2jEaeStC4QfNELXEGtdsDw,-0.2201845113673691,-0.8260428606469739,0.7249239312957113,0.8905989922398552,0.1740292860994796
6OKcd8iSbKkKPjcEtaPNXN,0.8318361616234455,-0.8260428606469739,1.5456682652440563,-1.1228398063700944,0.4049098887631476
2PdjaSlStpEYDS2KnKkSOz,0.2838364882574301,2.1507212439601298,-1.49108577036482,0.8905989922398552,0.5029275895527613
113pHPsGwyeklEjLhnB3ZT,-0.1803303901295901,-0.8260428606469739,-0.1627426329591909,0.8905989922398552,-0.2770028117537726
14skQ7Wj1qYn8aJryBevDg,-0.5943713218575623,1.5564651573812085,0.0285539310303078,-1.1228398063700944,-0.6214212585435975
4e7bYFhQe4OWwecjtHyq1m,-0.8103045590521896,-0.8260428606469739,1.2277876712879088,0.8905989922398552,-1.5492555978540112
1v8gN16T3FyMQb6ouKH59r,-0.7293972844596275,0.9580933071968962,-1.1100709968741842,-1.1228398063700944,-0.7049750352731127
1gyeYL3RaqMaJK23IJH7QA,-0.6072433807161444,0.3868579824090968,-1.1062829461021146,0.8905989922398552,-1.1201322766112072
6D3lactXlsgvD9wpuis3AD,0.0529376141733933,-0.8260428606469739,0.7242925895003666,0.8905989922398552,0.8890747966766673
70fuO7PxNJXxtApu6Vki8e,-0.1803303901295901,-0.8260428606469739,-0.3691914000369669,-1.1228398063700944,-1.4041616378914004
0wW96cPTssRk2sJdAqgUtC,-0.1195059883228439,-0.8260428606469739,0.4455551868556017,-1.1228398063700944,-0.2490379708042148
7BCKbaa6n10C4Xspn33Rqr,-0.040637725759257,1.3858292146679811,-0.4730471253711993,0.8905989922398552,0.669105974553511
2kIILVsm6N3YQJ2yevEiB7,-0.7952039224069333,-0.2120839301998091,0.1936498105129943,0.8905989922398552,0.9743507051730006
0KzU6SgyVHbGSHSurkmxij,-0.9090021695762872,0.5628927923111539,-1.6176698003314682,0.8905989922398552,0.8788999820957747
1PM0CpFV7hyFe11JBmRYlU,-0.0998643286550278,-0.8260428606469739,0.3679001460281813,-1.1228398063700944,0.9345087191135268
7mNErWes3YegbRLgZuILl5,-0.7989622118370597,-0.0286633035021602,0.3085540172657626,0.8905989922398552,0.3841842533938497
6XYoyAXZ25nKWhbpPGbFiO,-1.0569312761649694,0.8564302802226307,-1.0579852987582317,-1.1228398063700944,1.4114778371684324
3p1VsP4nQlKgT70NAwMWtO,-0.8765732002762229,1.3465463882367996,1.0683738679633263,0.8905989922398552,-1.1099760676705024
2Fa0joT9gPke3Hb0QnVa0S,-0.3826102977437877,0.8755228544847353,-1.056091273372197,0.8905989922398552,-1.141549046026938
34oppjJxJcoxti2JH1RPgN,-0.8646235566017908,2.4204658841029967,-1.3420891066634275,-1.1228398063700944,-0.6913436392754576
5S608KEsqm2Tek3DgbwNeT,-0.2539755992293729,0.0080597680200577,-0.7770381998297597,0.8905989922398552,-0.0927903568346647
1o9F91r7LmwxwfX3YHdi4y,-0.8294374924923814,1.8551141961785715,-0.9241408381451168,0.8905989922398552,0.9009734946176782
5NrF2E8Kn7BjQFHV2WHgdG,-0.8886368291088048,-0.1392031032899565,0.4499745794230159,-1.1228398063700944,0.3060278775440209
4tTZq61IKisspn9NhoJtYn,1.0931394837459087,-0.3532289595322737,-0.984433979600553,0.8905989922398552,0.1950367717783379
0XU9n65Z8InA3V2q93YRJ7,0.9410145216963212,-0.8260428606469739,0.1551379609969566,0.8905989922398552,-0.8970803335209244
4qZwFlbIxlJsiHuZOZd5JX,2.419157752467046,-0.8260428606469739,0.1450364922714385,0.8905989922398552,-1.0187168152784882
1FZQiXmFonszQ2pAMPe87V,0.566362902245907,0.1643280594450818,-1.071243476460474,-1.1228398063700944,0.2018180474975081
2OnrckPomSfzYuXvf7g7ng,-0.718754874639077,-0.8260428606469739,0.7325000328398499,0.8905989922398552,-0.1268833593380415
4en83jiZjSCInMQfrxdx2k,-0.9008166386202464,-0.8260428606469739,-0.0667786800667689,0.8905989922398552,-0.2930703539223362
6YTIBXaZn9TfHUwYsub9j3,0.862558906520154,0.6279798503756125,0.8663444934529647,-1.1228398063700944,1.938336526506288
1orDFeVx9WxfvQaG9zQiOE,-0.6366936504275298,-0.8260428606469739,0.9411584962013332,0.8905989922398552,-0.9519121167451916
0NTmvYb5cl4oyeRKJbANdz,-0.0635756704845898,2.1178707683156786,0.7470208941327823,-1.1228398063700944,0.3077636839963941
1UQgH6NqKRpGWUU3pWD3HM,0.5313564867642043,-0.8260428606469739,0.1393544161133346,0.8905989922398552,0.0464685988494694
1UnLPqB6OhpAHsY2jwMTYr,-1.1039498521276483,-0.4509186281665992,0.1245178839227298,-1.1228398063700944,1.2343566209989263
0oItMWec2X4k5S2oBrf3U9,0.7896759074607104,0.384223826696059,0.8912824943690875,0.8905989922398552,0.2464251538383912
5fw1wjQHkVFiCho7bkh8dI,-0.3140903290624664,-0.8260428606469739,1.0137628026659942,-1.1228398063700944,0.1849786769503011
36dqFQCjjNTA8XWa4CsjZy,1.7442265049546808,-0.8260428606469739,0.797843908658045,-1.1228398063700944,1.1318888712667672
4RHImYMfKBQCx7VEdBuE3Z,-0.9049027817031636,0.5476935575073061,-1.2218184946502284,0.8905989922398552,0.9428505801979702
3puX4DhzJIsmFCE3oqvEGe,1.698045864318068,-0.1879561242684231,1.2741912932457575,-1.1228398063700944,0.8018207216367199
0bdhH65xZdscxkATgDQlSS,-0.7839956036882105,-0.8260428606469739,0.5383624307712991,0.8905989922398552,0.1863429312656146
0f23HQMuni0IBfDial1uYL,0.6053957087373575,-0.8260428606469739,1.1138304772281578,-1.1228398063700944,-0.8360811653801772
5MYo87tKdUyRLz1lIbDWiu,-0.8103045590521896,-0.2355616961815755,0.3063443209820556,0.8905989922398552,-0.4517775170422208
2lWosZxdBetFBbHHOoqhzW,0.3910774569468611,-0.1315750341679097,0.5557243301432835,0.8905989922398552,1.566244719456517
2H6LDCRyCCcUDLmxbC2Okf,-0.6500060656035993,1.5797184239056048,1.2205272406414427,-1.1228398063700944,0.3311359461518114
5fxtXm8VuZVZmSf8k4LaIZ,1.3307269751073545,-0.8260428606469739,0.5825563564454409,0.8905989922398552,-0.4607416981319291
6rtCST3mssVIxzLKQhCatN,-1.047733744296986,-0.8260428606469739,1.169072884320835,0.8905989922398552,0.0086103299303619
3ji4ESF4KKRQwjMU0Sy4SD,-0.825587679634285,-0.8260428606469739,-0.2549185350795434,0.8905989922398552,-0.8732372208901226
7sBA7NUXrdckxqHX7Ze1a6,1.6716420709687791,0.140039718738147,-1.0958658064789244,0.8905989922398552,0.2576963999810003
3lB27oGMFTYlPxnKJ6xe5U,1.494352057621544,-0.8260428606469739,0.5049013156180204,-1.1228398063700944,0.2342118347459007
4WvPZAXsUiASdRtqzv9Po3,-0.2912111510953975,2.2537469108992734,1.466119199030601,0.8905989922398552,1.6118856361066831
1uRfntbU1RjQfw4JcRnIOL,2.00714215729714,-0.8260428606469739,1.6078554320855267,-1.1228398063700944,1.6906858263434017
5FCwEIVi4FnzTKfW3FzUZM,-0.4694769110922951,-0.4110778175014943,0.8212035550858056,-1.1228398063700944,-0.1144761739947812
0bL2wdtpI9TuicmQTXoPhq,1.3307269751073545,2.472641862078161,-0.0137459692577986,-1.1228398063700944,0.452278272849573
1g9A3M9QQ0SjSg41GAfWjU,1.0238239247544323,-0.4199240272344854,1.072477589633068,-1.1228398063700944,1.4028748795049348
2VUFGKhLhfvqfWBgybcAnw,-1.0115982610241605,0.4337853922621894,0.4850140490646568,0.8905989922398552,-0.8754419549121611
7lC4yIHMEZhatZ6Ws1GVoX,0.500752344274514,-0.8260428606469739,0.5263669366597465,0.8905989922398552,-0.1487475601498138
3hjPjsJZaXMHLNF2oe4KUz,-1.0340616600952617,0.2075829016251062,-0.4316942377761101,0.8905989922398552,-1.2057695437673286
62w3djsCFX85c5V6qfsI7Y,2.262045597202317,-0.8260428606469739,-0.0004877915555562,-1.1228398063700944,1.6211585423430352
6aLqwMvpsx20bs6Gjs8Ewm,-0.8527857642173879,-0.42048691506064,0.1576633281783361,0.8905989922398552,0.793407734231771
495JkgfkvVmDz8lLcWQusE,-0.7473360982433904,-0.5797099321314413,0.3533792847352492,-1.1228398063700944,-0.538044912424338
7Id3qONAw6sXE92FlfZEWI,-0.3295763417640557,1.004822283003061,0.1579789990760084,-1.1228398063700944,0.299544885220974
1dpsoIvl4YuI7BaYJQQmoh,-0.4017103723579167,-0.8260428606469739,0.2024885956478231,-1.1228398063700944,1.430342138312481
1WRYbJOegz6VFkiQJJTe2S,0.6540435864305955,-0.8260428606469739,0.4190388314511168,0.8905989922398552,-1.139436731829687
1ZhoV9E6g4NmYpASrnH4vM,0.0080098400167025,0.8447328007517202,1.1700198970138522,0.8905989922398552,-1.1246803984921148
6nULi8PABe1w2uCUr2qvYS,-0.8646235566017908,-0.8260428606469739,0.0938978068485032,0.8905989922398552,-0.9799181806939526
5uweXfHFF2syFiQw6THudi,0.5313564867642043,-0.4046330066053645,1.827246705967873,0.8905989922398552,-0.3268476484056504
7kcRZ2mqIYx1y3LNiOd6lM,-0.718754874639077,-0.2361204011863347,0.1737625439596306,-1.1228398063700944,-1.6071116503904934
63eflEIBAF5VmO5AdVuZF7,0.6776833256473438,-0.8260428606469739,0.0888470724857442,-1.1228398063700944,-0.6254800980690752
77wclMcqMAF4HpmFRRrH9Y,-0.7473360982433904,0.3618557312797885,0.1901774306385974,0.8905989922398552,0.488174342109662
29urse8TgOhTgNbdhxxqva,-0.7401300102855972,0.3183928297087094,-0.005222855020643,0.8905989922398552,0.1051180274131278
27w7fHXbFYuv3CKhMcJ0Cf,2.131766932361057,-0.8260428606469739,-0.1043435168897893,0.8905989922398552,0.0854825400874585
23Jkas1cRPr8kaygYlbI28,-0.437965889400054,1.8419290968751685,0.1248335548204023,-1.1228398063700944,-0.887800099400318
4KgwZb2Xz801h4fGSteHt5,0.8421602248439461,1.0310161274488232,0.3707411841072333,-1.1228398063700944,0.5116976983001023
0iADB17ZTz30wBXDD63Bz8,-0.3243932397145926,-0.5291646850164495,0.8587683919088261,0.8905989922398552,0.8929853325483273
4V6nbDyRlx1XzGzpjfUkGK,-0.985158476190702,0.3207620414792667,-0.4424270482969728,0.8905989922398552,0.9085262957911016
40PaVbkEZY0sz6m4P4NdfH,-0.3192312928108203,-0.8260428606469739,-2.5759677279405784,-1.1228398063700944,-0.7409527872902613
2W1LqIUAiNk6BQCB2iBFar,-0.143934258273855,-0.8260428606469739,-1.81843649125114,0.8905989922398552,0.6183676632783147
5qEPX1Grc8bOn9lhLoNmNd,0.2114550699811192,-0.8260428606469739,0.8609780881925331,0.8905989922398552,-1.142975462863135
2aEVeQE8hm4xMUo2Uvjr4s,-0.7545834808763245,-0.2240948423952724,-0.3994958062135211,0.8905989922398552,1.053551128628111
3aAWTPlsmWS8ICCiy0poc2,-0.8027317030047983,0.906016780779556,-2.262585444276264,-1.1228398063700944,-0.3728774179594719
0c9DwBXZTZS4iUPwsPzfjj,-0.9380760824165496,1.738851421567549,-0.6362489794678514,0.8905989922398552,1.556544491166076
